product_id,product_code,product_name,issuer,risk_level,product_type,currency,investment_period,min_investment,start_date,end_date,product_category,income_type,nav_date,initial_nav,accumulated_nav,current_nav
1000040412,Z7009825000018,法巴农银理财珐琅蓝固定收益类封闭式B001期（私行尊享）,法巴农银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/03/19,01,03,,,,
1000040426,Z7008925000067,北银理财京华远见春系列高远188天持有期1号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/23,2099/12/31,03,03,,,,
1000040471,Z7002425000085,徽银理财徽安现金管理类理财产品42号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/11,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000040474,Z7002425000087,徽银理财徽安现金管理类理财产品41号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/11,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000040481,C1081525000006,渤海聚盈系列2025第56期理财产品,营口银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/11/19,01,03,,,,
1000040491,C1081525000016,渤海聚盈系列2025第57期理财产品,营口银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/21,2026/05/20,01,03,,,,
1000040500,C1081525000025,渤海聚盈系列2025第55期理财产品,营口银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3个月(含),10000,2025/05/21,2025/08/20,01,03,,,,
1000040560,Z7008925000069,北银理财京华远见春系列天天金32号理财产品,北银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/05/16,2099/12/31,03,03,,,,
1000040563,Z7008925000072,北银理财京华远见春系列天天金33号理财产品,北银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/05/16,2099/12/31,03,03,,,,
1000040564,Z7008925000073,北银理财京华远见春系列天天金31号理财产品,北银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/04/11,2099/12/31,03,03,2025-05-16,1.0,1.0043,1.0043
1000040685,C1104425000053,吉享人生第25006期净值型人民币理财产品,天津农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/23,2026/12/02,01,03,,,,
1000040717,C1122725000096,乐惠稳盈2025年第105期封闭净值型人民币理财产品,杭州联合农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/21,2027/07/01,01,03,,,,
1000040730,C1122725000109,乐惠稳盈2025年第104期封闭净值型人民币理财产品,杭州联合农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2026/06/09,01,03,,,,
1000040758,C1122725000137,乐惠稳盈2025年第106期封闭净值型人民币理财产品,杭州联合农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2026/06/09,01,03,,,,
1000040859,Z7001425000424,阳光橙安盈增强14期（封闭式）,光大理财有限责任公司,二级(中低),混合类,人民币(CNY),1-3年(含),1,2025/05/20,2026/08/12,01,03,,,,
1000040963,Z7002025000400,兴银理财稳利安盈封闭式2025年460期固收类理财产品,兴银理财有限责任公司,一级(低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/27,2025/09/28,01,03,,,,
1000041092,Z7003925000295,华夏理财固定收益债权型封闭式理财产品510号,华夏理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/07/14,01,03,,,,
1000041098,Z7003925000297,华夏理财固定收益债权型封闭式理财产品508号,华夏理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/07/14,01,03,,,,
1000041139,C1081025000042,大连银行鲲鹏理财悦享封闭净值型理财产品2025年第38期,大连银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/03/05,01,03,,,,
1000041143,C1081025000046,大连银行鲲鹏理财悦享封闭净值型理财产品2025年第37期,大连银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/10/31,01,03,,,,
1000041180,C1093025000014,益民理财·“融合”理财计划178号,浙江民泰商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/21,2026/05/27,01,03,,,,
1000041194,Z7001025000311,（长三角-白玉兰）中银理财-稳富固收增强封闭式2025年02期,中银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/03/27,01,03,,,,
1000041308,Z7007925000237,民生理财贵竹固收增利封闭6号理财产品,民生理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),0.01,2025/05/22,2027/05/13,01,03,,,,
1000041482,Z7008925000078,北银理财京华远见春系列美元固收封闭式78号理财管理计划,北银理财有限责任公司,一级(低),固定收益类,美元(USD),6-12个月(含),1,2025/05/22,2026/05/20,01,03,,,,
1000041513,Z7002425000105,徽银理财徽安现金管理类理财产品43号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/19,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000041514,Z7002425000106,徽银理财徽安现金管理类理财产品47号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/21,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000041526,Z7002425000109,徽银理财徽安现金管理类理财产品46号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/19,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000041533,Z7002425000111,徽银理财徽安现金管理类理财产品48号,徽银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/21,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000041665,Z7003225000125,南银理财鼎瑞行稳一年定开2025第16期公募人民币理财产品,南银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2035/12/28,03,03,,,,
1000041727,Z7001625000278,招银理财招睿和鼎美元封闭176号固收类理财计划,招银理财有限责任公司,一级(低),固定收益类,美元(USD),6-12个月(含),1,2025/05/21,2025/11/18,01,03,,,,
1000041730,Z7001625000281,招银理财招赢日日金81号现金管理类理财计划,招银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/28,2055/03/28,03,03,2025-05-16,1.0,1.0,1.0
1000041732,Z7001625000283,招银理财招赢日日金80号现金管理类理财计划,招银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/26,2055/03/26,03,03,2025-05-16,1.0,1.0,1.0
1000041787,C1178825000079,“盛通理财”喜盈盈1655号,广东南海农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/05/21,01,03,,,,
1000041858,Z7002025000414,兴银理财汇利现金宝1号美元现金管理类理财产品,兴银理财有限责任公司,一级(低),固定收益类,美元(USD),每日,0.01,2025/04/01,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000041880,Z7003325000169,平安理财天天成长3号119期现金管理类理财产品,平安理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/21,9999/12/31,03,03,2025-05-16,1.0,1.00187,1.0
1000041941,Z7000825000506,工银理财·鑫得利固收增强封闭式理财产品(25GS2746),工银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/10,01,03,,,,
1000042039,Z7003525000175,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划（货币型I）,青银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/06/05,2035/06/19,03,03,,,,
1000042043,Z7003525000179,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划F款,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/20,2035/05/22,03,03,,,,
1000042044,Z7003525000180,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划（货币型H）,青银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/05/22,2035/06/05,03,03,,,,
1000042046,Z7003525000182,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划H款,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/20,2035/05/22,03,03,,,,
1000042048,Z7003525000184,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划G款,青银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),每日,1,2025/05/20,2035/05/22,03,03,,,,
1000042054,Z7000725000216,建信理财嘉鑫（稳利）固收类封闭式产品2025年第167期,建信理财有限责任公司,一级(低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/11/13,01,03,,,,
1000042061,Z7000725000223,建信理财嘉鑫（稳利）固收类封闭式产品2025年第166期,建信理财有限责任公司,一级(低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/08/20,01,03,,,,
1000042062,Z7000725000224,建信理财嘉鑫（稳利）固收类封闭式产品2025年第170期,建信理财有限责任公司,一级(低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/01/08,01,03,,,,
1000042064,Z7000725000226,建信理财嘉鑫（稳利）固收类封闭式产品2025年第178期,建信理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/01/08,01,03,,,,
1000042100,Z7008125000337,恒丰理财恒惠新丰利第873期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/23,2025/10/10,01,03,,,,
1000042102,Z7008125000339,恒丰理财恒惠新丰利第881期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/21,2026/04/10,01,03,,,,
1000042109,Z7008125000346,恒丰理财恒惠新丰利第733期,恒丰理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/08/28,01,03,,,,
1000042133,Z7000925000416,交银理财稳享现金添利（惠享版）58号理财产品,交银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/21,2099/12/30,03,03,2025-05-16,1.0,1.0,1.0
1000042206,Z7001025000336,中银理财-怡享天天60号,中银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/02,9999/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000042214,Z7001025000339,中银理财-稳富信用精选封闭式2025年92期,中银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2025/12/26,01,03,,,,
1000042243,Z7002625000521,信银理财安盈象固收稳利十四个月封闭式151号理财产品,信银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2026/07/15,01,03,,,,
1000042244,Z7002625000522,信银理财安盈象固收稳利十四个月封闭式155号理财产品,信银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/07/16,01,03,,,,
1000042285,Z7001025000343,中银理财-ESG优享固收增强优嘉封闭式2025年11期,中银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/03/26,01,03,,,,
1000042294,Z7000825000517,工银理财·稳益同业存单及存款固定收益类(QDII)封闭式理财产品(25GS8701),工银理财有限责任公司,一级(低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/05/12,01,03,,,,
1000042317,Z7002725000329,渝农商理财益进安颐封闭式2025年第42220期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/03/18,01,03,,,,
1000042458,Z7007925000298,民生理财富竹固收优选封闭79号理财产品,民生理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),0.01,2025/05/20,2027/06/17,01,03,,,,
1000042460,Z7007925000300,民生理财富竹固收优选封闭78号理财产品,民生理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),0.01,2025/05/20,2026/07/16,01,03,,,,
1000042495,Z7001425000524,阳光金丰利591期,光大理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/22,2026/04/21,01,03,,,,
1000042513,Z7002025000436,兴银理财稳利恒盈封闭式2025年43期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/23,01,03,,,,
1000042537,C1131225000004,金米稳富7天定开（存款存单策略）,广州农村商业银行股份有限公司,一级(低),固定收益类,人民币(CNY),7天(含)以内,10000,2025/03/27,2099/12/31,03,03,2025-05-16,1.0,1.00336,1.00336
1000042544,Z7003925000309,华夏理财固定收益债权型封闭式理财产品523号,华夏理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/08/04,01,03,,,,
1000042553,Z7003925000313,华夏理财固定收益增强型精选封闭式理财产品89号,华夏理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2026/07/15,01,03,,,,
1000042592,Z7007125000174,上银理财“天天利”系列开放式理财产品WPTK25D01020期,上银理财有限责任公司,一级(低),固定收益类,人民币(CNY),7天(含)以内,0.01,2025/03/24,2095/03/10,03,03,2025-05-16,1.0,1.00468,1.00468
1000042594,Z7007125000176,上银理财“天天利”系列开放式理财产品WPTK25D01019期,上银理财有限责任公司,一级(低),固定收益类,人民币(CNY),7天(含)以内,0.01,2025/03/24,2095/03/10,03,03,2025-05-16,1.0,1.00466,1.00466
1000042603,C1088725000019,秦皇岛银行新富满家2025-024期人民币理财产品,秦皇岛银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2025/12/01,01,03,,,,
1000042740,Z7001925000356,中邮理财恒利·鸿运封闭式2025年第120期人民币理财产品,中邮理财有限责任公司,一级(低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/05/27,01,03,,,,
1000042789,C1124825000041,瑞丰银行禧瑞尊赢25054期封闭式净值型理财产品（颐养版）,浙江绍兴瑞丰农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/11/04,01,03,,,,
1000042802,C1087525000010,蒙银财鑫系列25013期,内蒙古银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/11/18,01,03,,,,
1000042843,C1080925000034,盛京银行智盈系列理财产品添金2025052期,盛京银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/05/21,01,03,,,,
1000042854,Z7002025000444,兴银理财丰利悦动封闭式49号固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2026/07/15,01,03,,,,
1000042897,Z7001425000539,阳光金安心计划-存单存款策略日开2号（60天最低持有）,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/05/16,2099/12/31,03,03,,,,
1000042901,Z7002025000454,兴银理财丰利悦动稳享封闭式218号固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/01/06,01,03,,,,
1000042951,Z7001625000320,招银理财招赢日日金85号现金管理类理财计划,招银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/28,2055/03/28,03,03,2025-05-16,1.0,1.0,1.0
1000042961,Z7001625000330,招银理财招赢日日金84号现金管理类理财计划,招银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/28,2055/03/28,03,03,2025-05-16,1.0,1.0,1.0
1000042962,Z7001625000331,招银理财招睿安泰定开11号固定收益类理财计划,招银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2099/12/31,03,03,,,,
1000042964,Z7001625000333,招银理财招赢日日金82号现金管理类理财计划,招银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/03/27,2055/03/27,03,03,2025-05-16,1.0,1.0,1.0
1000042966,Z7001425000541,阳光碧乐活138号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000042967,Z7001425000542,阳光碧乐活142号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000042969,Z7001425000544,阳光碧乐活141号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043075,Z7006625000033,广银理财鎏金日日薪22号现金管理类理财产品,广银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/05/12,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043076,Z7006625000034,广银理财鎏金日日薪19号现金管理类理财产品,广银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/03/24,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043131,Z7001425000551,阳光碧乐活144号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043132,Z7001425000552,阳光碧乐活148号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043134,Z7001425000554,阳光碧乐活147号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043139,Z7001425000559,阳光碧乐活145号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043140,Z7001425000560,阳光碧乐活149号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/17,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043145,Z7001425000563,阳光碧乐活160号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/15,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043149,Z7001425000567,阳光碧乐活176号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/08,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043150,Z7001425000568,阳光碧乐活180号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/08,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043156,Z7001425000574,阳光碧乐活169号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/15,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043158,Z7001425000576,阳光碧乐活177号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/08,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043160,Z7001425000578,阳光碧乐活155号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/09,2099/12/31,03,03,2025-05-16,1.0,1.0018,1.0
1000043162,Z7001425000580,阳光碧乐活159号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/15,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043164,Z7001425000582,阳光碧乐活163号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/15,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043165,Z7001425000583,阳光碧乐活170号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/18,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043169,Z7001425000587,阳光碧乐活178号,光大理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/08,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043185,Z7003325000220,平安理财新启航第507期六个月封闭固收类理财产品,平安理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2025/11/27,01,03,,,,
1000043186,Z7003325000221,平安理财启元策略封闭第31期固收类理财产品,平安理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/11/25,01,03,,,,
1000043210,Z7002025000479,兴银理财稳利恒盈封闭式2025年560期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2027/07/13,01,03,,,,
1000043211,Z7002025000480,兴银理财稳利恒盈封闭式2025年516期固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/07/22,01,03,,,,
1000043217,C1128725000002,淳富安心优选三个月封闭C2503期02,江苏江南农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3个月(含),10000,2025/05/20,2025/08/20,01,03,,,,
1000043262,C1104325000114,北京农商银行金凤凰理财浓意封闭式固收2025年818期人民币理财产品,北京农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/29,2026/06/09,01,03,,,,
1000043336,Z7006925000282,浦银理财悦鑫利稳健19号理财产品,浦银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),1,2025/05/20,2026/02/12,01,03,,,,
1000043416,C1090225000019,临商银行惠盈封闭净值理财产品6月期第2514号,临商银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/22,2025/11/21,01,03,,,,
1000043418,C1090225000021,临商银行惠盈封闭净值理财产品1年期第2514号,临商银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/05/21,01,03,,,,
1000043501,C1080325000237,2025港湾财富184期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/21,01,03,,,,
1000043538,C1080325000270,2025港湾财富181期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/20,2025/08/21,01,03,,,,
1000043539,C1080325000271,2025港湾财富185期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/21,01,03,,,,
1000043540,C1080325000272,2025港湾财富189期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/20,2027/05/20,01,03,,,,
1000043590,C1080325000317,2025涵屿财富127期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/11/20,01,03,,,,
1000043648,C1080325000368,2025涵屿财富128期,天津银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/21,2025/11/20,01,03,,,,
1000043674,Z7007925000325,民生理财天天增利现金管理193号理财产品,民生理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/04/02,2099/12/31,03,03,2025-05-16,1.0,1.0023,1.0
1000043684,Z7002025000491,兴银理财丰利悦动稳享封闭式213号固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/27,2027/07/21,01,03,,,,
1000043722,Z7002225000111,幸福99金钱包46号理财,杭银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,0.01,2025/05/07,2099/12/31,03,03,2025-05-16,1.0,1.0,1.0
1000043787,Z7006925000295,浦银理财悦丰利增盈150号理财产品,浦银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/08/06,01,03,,,,
1000043949,C1123425000066,富利宝封闭式净值型人民币理财产品（W25031期）,宁波鄞州农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/20,2026/05/21,01,03,,,,
1000043970,C1123425000082,富利宝封闭式净值型人民币理财产品（FJ25044期）,宁波鄞州农村商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/05/22,01,03,,,,
1000043984,Z7003125000050,苏银理财恒源封闭三年鑫利30期,苏银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3年以上,1,2025/05/21,2028/05/24,01,03,,,,
1000044126,Z7002225000114,幸福99添益固收(稳盈存款存单策略)7天持有期理财,杭银理财有限责任公司,一级(低),固定收益类,人民币(CNY),每日,1,2025/04/10,2099/12/31,03,03,2025-05-16,1.0,1.00362,1.00362
1000044173,Z7005125000033,贝莱德建信理财贝远稳航美元固定收益类理财产品第4期（封闭式）,贝莱德建信理财有限责任公司,一级(低),固定收益类,美元(USD),6-12个月(含),1,2025/05/22,2026/04/28,01,03,,,,
1000044224,C1092725000140,稠州银行净值型财坤理财产品CK250161,浙江稠州商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),10000,2025/05/19,2026/06/08,01,03,,,,
1000044228,C1092725000144,稠州银行净值型财坤理财产品CK250122,浙江稠州商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),10000,2025/05/19,2025/08/21,01,03,,,,
1000044233,C1092725000149,稠州银行净值型财坤理财产品CK250142,浙江稠州商业银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/19,2025/11/20,01,03,,,,
1000044338,Z7002025000506,兴银理财稳利众盈私享增利封闭式66号固收类理财产品,兴银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),300000,2025/05/22,2026/07/22,01,03,,,,
1000044430,Z7002025000512,兴银理财稳利安盈封闭式2025年412期固收类理财产品,兴银理财有限责任公司,一级(低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/21,2026/07/28,01,03,,,,
1000044433,Z7002025000515,兴银理财稳利安盈封闭式2025年463期固收类理财产品,兴银理财有限责任公司,一级(低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/08/27,01,03,,,,
1000044457,Z7002725000341,渝农商理财益进乡村振兴封闭式2025年第32119期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/20,2025/08/27,01,03,,,,
1000044463,Z7002725000347,渝农商理财益进乡村振兴封闭式2025年第32120期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/21,2025/08/27,01,03,,,,
1000044484,Z7002725000359,渝农商理财益进封闭式2025年第51033期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/20,2026/06/17,01,03,,,,
1000044509,Z7008925000147,北银理财京华远见春系列卓远固收封闭式76号理财产品,北银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/07/02,01,03,,,,
1000044521,C1082225000015,海蕴理财优选系列恒利1号2025年第21期,福建海峡银行股份有限公司,二级(中低),固定收益类,人民币(CNY),6-12个月(含),10000,2025/05/22,2026/04/07,01,03,,,,
1000044605,Z7002725000386,渝农商理财益进丰收封闭式2025年第51551期,渝农商理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2026/06/25,01,03,,,,
1000044667,Z7000925000455,交银理财稳享固收精选3个月封闭式76号（安鑫版）理财产品,交银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),3-6个月(含),1,2025/05/22,2025/08/25,01,03,,,,
1000044741,Z7002125000214,宁银理财宁欣固定收益类封闭式理财2575号,宁银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/22,2027/06/17,01,03,,,,
1000044770,Z7002125000226,宁银理财宁欣固定收益类封闭式理财2576号,宁银理财有限责任公司,二级(中低),固定收益类,人民币(CNY),1-3年(含),1,2025/05/23,2027/06/10,01,03,,,,
