id,product_id,product_code,product_name,issuer,issuer_code,risk_level,risk_level_code,product_type,product_type_code,currency,investment_period,min_investment,sale_status,sale_regions,start_date,end_date,product_category,income_type,sale_method,crawl_time,created_at,updated_at
374,1000038454,C1128825000033,龙银理财睿益系列债券稳健（行内标识码RY-ZQWJ2025014）,龙江银行股份有限公司,C11288,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),10000,05,黑龙江省,2025/05/19,2026/05/19,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.458826,2025-05-16 18:10:05.458828
114,1000038571,C1128825000055,龙银理财幸福龙江理财产品（行内标识码YL2025035）,龙江银行股份有限公司,C11288,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),10000,05,黑龙江省,2025/05/21,2026/11/27,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.276106,2025-05-16 18:10:05.276109
561,1000042537,C1131225000004,金米稳富7天定开（存款存单策略）,广州农村商业银行股份有限公司,C11312,一级(低),01,固定收益类,01,人民币(CNY),7天(含)以内,10000,09,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/03/27,2099/12/31,03,03,01,2025-05-16 18:10:05,2025-05-16 18:10:05.592417,2025-05-16 18:10:05.592419
64,1000051020,C1131225000006,金米嘉富最短持有30天,广州农村商业银行股份有限公司,C11312,二级(中低),02,固定收益类,01,人民币(CNY),每日,10000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/22,2099/12/31,03,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.100992,2025-05-16 18:10:05.237716
10,1055151,C1136016000054,2016年“融智理财·天天添利净值型”人民币理财产品,湖南银行股份有限公司,C11360,二级(中低),02,N/A,NA,人民币(CNY),每日,10000,09,湖南省,2016/06/01,2099/12/31,03,03,02,2025-05-16 18:09:18,2025-05-16 15:56:39.052368,2025-05-16 18:10:05.191265
376,1000033517,C1137625000002,昆仑财富•油金赢系列封闭式净值型理财产品（2025年第8期）,昆仑银行股份有限公司,C11376,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,"北京市,黑龙江省,陕西省,新疆维吾尔自治区,四川省,上海市",2025/05/22,2026/05/22,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.460179,2025-05-16 18:10:05.460181
363,1000047570,C1145625000033,信合同利净值型系列2025年17期B款理财产品,大兴安岭农村商业银行股份有限公司,C11456,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,黑龙江省,2025/05/22,2026/05/21,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.451327,2025-05-16 18:10:05.451329
410,1000051223,C1155825000009,紫气东来鑫悦系列封闭式净值型人民币理财计划0084期,湖北银行股份有限公司,C11558,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,湖北省,2025/05/20,2026/05/19,01,03,01,2025-05-16 18:09:58,2025-05-16 18:10:05.484567,2025-05-16 18:10:05.484569
146,1000041787,C1178825000079,“盛通理财”喜盈盈1655号,广东南海农村商业银行股份有限公司,C11788,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,广东省,2025/05/22,2026/05/21,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.298757,2025-05-16 18:10:05.298760
385,1000049491,C1187325000116,“福瀛家”幸福1号（2025113期）理财产品,宁波东海银行股份有限公司,C11873,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,宁波市,2025/05/21,2026/04/23,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.466893,2025-05-16 18:10:05.466895
155,1000049493,C1187325000118,“福瀛家”幸福1号（2025112期）理财产品,宁波东海银行股份有限公司,C11873,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,宁波市,2025/05/21,2025/11/20,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.304885,2025-05-16 18:10:05.304888
252,1000045573,C1194625000030,青岛农商银行创富优享807号,青岛农村商业银行股份有限公司,C11946,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),10000,05,"北京市,青岛市,山东省,上海市,天津市,黑龙江省,吉林省,辽宁省,大连市,江苏省,浙江省,宁波市,江西省,安徽省,福建省,厦门市,山西省,河南省,河北省,湖南省,湖北省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,云南省,贵州省,陕西省,甘肃省,青海省,内蒙古自治区,宁夏回族自治区,新疆维吾尔自治区,西藏自治区,香港,澳门,台湾",2025/05/22,2026/06/17,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.373769,2025-05-16 18:10:05.373771
179,1000050539,C1206125000023,“金浪花”2025年22期净值型人民币理财产品,大连农村商业银行股份有限公司,C12061,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,大连市,2025/05/20,2026/01/07,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.321643,2025-05-16 18:10:05.321645
391,1000047776,C1209625000034,乡村振兴·佛山农商银行2025年金狮理财锦上添花系列第36期理财计划,佛山农村商业银行股份有限公司,C12096,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,广东省,2025/05/21,2025/10/15,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.470975,2025-05-16 18:10:05.470977
109,1000047781,C1209625000038,佛山农商银行2025年金狮理财锦上添花系列第37期理财计划,佛山农村商业银行股份有限公司,C12096,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,广东省,2025/05/23,2026/01/19,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.272713,2025-05-16 18:10:05.272715
350,1000036230,C1210125000006,珠海农商银行金贝壳贝尊系列第403期理财产品,珠海农村商业银行股份有限公司,C12101,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,广东省,2025/05/22,2025/09/05,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.441971,2025-05-16 18:10:05.441973
444,1000048745,C1226925000013,聚多宝·多盈第25002期乡村振兴人民币理财产品,中山农村商业银行股份有限公司,C12269,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),10000,05,广东省,2025/05/22,2026/05/26,01,03,01,2025-05-16 18:09:58,2025-05-16 18:10:05.508425,2025-05-16 18:10:05.508427
395,1000046458,C1229825000036,哈密市商业银行“雁邻理财—甜蜜盈”封闭式净值型理财产品2025年第18期D款,哈密市商业银行股份有限公司,C12298,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,新疆维吾尔自治区,2025/05/21,2026/05/14,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.473730,2025-05-16 18:10:05.473732
331,1000050111,C1265125000009,“黔农·金百合·花溪农商·诚信福”系列理财产品第110期,贵州花溪农村商业银行股份有限公司,C12651,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,贵州省,2025/05/21,2026/05/20,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.428445,2025-05-16 18:10:05.428448
204,1000028042,C1274025000035,包头农商银行智赢系列理财2025年第23期,包头农村商业银行股份有限公司,C12740,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,内蒙古自治区,2025/05/20,2025/09/03,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.339602,2025-05-16 18:10:05.339605
119,1000050663,C1290125000079,中原银行稳健增利2025年第78期理财产品,中原银行股份有限公司,C12901,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),10000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,台湾,香港,澳门,其他国家或地区",2025/05/22,2026/07/07,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.279503,2025-05-16 18:10:05.279506
233,1000050664,C1290125000080,中原银行稳健增利2025年第77期理财产品,中原银行股份有限公司,C12901,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,台湾,香港,澳门,其他国家或地区",2025/05/22,2026/04/07,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.360086,2025-05-16 18:10:05.360089
355,1000050665,C1290125000081,中原银行稳健增利2025年第76期理财产品,中原银行股份有限公司,C12901,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),10000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,台湾,香港,澳门,其他国家或地区",2025/05/22,2026/01/06,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.445367,2025-05-16 18:10:05.445369
212,1000019120,C1438125000001,净值型系列封闭式第429期人民币理财产品,四川银行股份有限公司,C14381,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,四川省,2025/05/20,2025/08/26,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.345178,2025-05-16 18:10:05.345180
185,1000046917,C1442925000024,山西银行“晋晟理财”2025年第26期理财产品,山西银行股份有限公司,C14429,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,山西省,2025/05/20,2025/11/20,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.325822,2025-05-16 18:10:05.325824
7,1337256,C3042717000006,厦门农商银行-丰沃2号债券投资理财计划,厦门农村商业银行股份有限公司,C12434,二级(中低),02,N/A,NA,人民币(CNY),6-12个月(含),50000,09,全国,2017/07/20,2099/12/31,03,03,02,2025-05-16 18:09:18,2025-05-16 15:56:39.049639,2025-05-16 18:10:05.188633
337,1000034747,Z7000725000113,建信理财嘉鑫（稳利存款及存单）固收类封闭式产品2025年第124期,建信理财有限责任公司,Z70007,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2026/04/28,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.433105,2025-05-16 18:10:05.433107
220,1000036311,Z7000725000128,建信理财睿鑫固收类封闭式产品2025年第35期,建信理财有限责任公司,Z70007,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2026/03/19,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.351342,2025-05-16 18:10:05.351344
336,1000038859,Z7000725000178,建信理财睿鑫（目标盈）固收类封闭式产品2025年第43期,建信理财有限责任公司,Z70007,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2026/06/11,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.432414,2025-05-16 18:10:05.432417
37,1000042054,Z7000725000216,建信理财嘉鑫（稳利）固收类封闭式产品2025年第167期,建信理财有限责任公司,Z70007,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2025/11/13,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.077871,2025-05-16 18:10:05.215519
55,1000042061,Z7000725000223,建信理财嘉鑫（稳利）固收类封闭式产品2025年第166期,建信理财有限责任公司,Z70007,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2025/08/20,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.093472,2025-05-16 18:10:05.230316
54,1000042062,Z7000725000224,建信理财嘉鑫（稳利）固收类封闭式产品2025年第170期,建信理财有限责任公司,Z70007,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2026/01/08,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.092622,2025-05-16 18:10:05.229472
371,1000042064,Z7000725000226,建信理财嘉鑫（稳利）固收类封闭式产品2025年第178期,建信理财有限责任公司,Z70007,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/22,2026/01/08,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.456788,2025-05-16 18:10:05.456790
41,1000048637,Z7000725000340,建信理财海嘉固收类封闭式美元产品2025年第48期,建信理财有限责任公司,Z70007,一级(低),01,固定收益类,01,美元(USD),3-6个月(含),1,05,"北京市,宁波市,深圳市,大连市,青岛市,厦门市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/22,2025/11/19,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.081301,2025-05-16 18:10:05.218820
258,1000041941,Z7000825000506,工银理财·鑫得利固收增强封闭式理财产品(25GS2746),工银理财有限责任公司,Z70008,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/06/10,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.377777,2025-05-16 18:10:05.377779
34,1000042294,Z7000825000517,工银理财·稳益同业存单及存款固定收益类(QDII)封闭式理财产品(25GS8701),工银理财有限责任公司,Z70008,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2026/05/12,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.075019,2025-05-16 18:10:05.212647
364,1000047000,Z7000825000632,工银理财·鑫得利固定收益类封闭式理财产品（25GS2087）,工银理财有限责任公司,Z70008,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/03/25,01,03,01,2025-05-16 18:09:51,2025-05-16 18:10:05.452004,2025-05-16 18:10:05.452006
473,1000047971,Z7000825000664,工银理财·稳益最短持有7天固定收益类开放式理财产品1号,工银理财有限责任公司,Z70008,一级(低),01,固定收益类,01,人民币(CNY),每日,1,09,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/08,9999/12/31,03,03,01,2025-05-16 18:09:58,2025-05-16 18:10:05.529910,2025-05-16 18:10:05.529912
120,1000050529,Z7000825000700,工银理财·鑫悦中证1000看涨鲨鱼鳍策略固定收益类封闭式理财产品（25GS6706）,工银理财有限责任公司,Z70008,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/03/04,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.280366,2025-05-16 18:10:05.280369
232,1000051197,Z7000825000724,工银理财·鑫得利固定收益类封闭式理财产品长辈专属（福满系列25GS2093）,工银理财有限责任公司,Z70008,二级(中低),02,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/05/13,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.359415,2025-05-16 18:10:05.359417
18,1000051202,Z7000825000729,工银理财·稳益固定收益类封闭式理财产品（25GS2794）,工银理财有限责任公司,Z70008,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2025/09/24,01,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.060340,2025-05-16 18:10:05.198547
68,1000040172,Z7000925000306,交银理财稳享智选日开14号（90天持有期）理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2099/12/30,03,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.104278,2025-05-16 18:10:05.240883
553,1000042133,Z7000925000416,交银理财稳享现金添利（惠享版）58号理财产品,交银理财有限责任公司,Z70009,一级(低),01,固定收益类,01,人民币(CNY),每日,0.01,09,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/03/21,2099/12/30,03,03,01,2025-05-16 18:10:05,2025-05-16 18:10:05.587033,2025-05-16 18:10:05.587035
137,1000044667,Z7000925000455,交银理财稳享固收精选3个月封闭式76号（安鑫版）理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2025/08/25,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.292375,2025-05-16 18:10:05.292377
136,1000044989,Z7000925000475,交银理财稳享灵动慧利14个月封闭式197号（和盈）理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/23,2026/07/29,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.291694,2025-05-16 18:10:05.291697
132,1000045913,Z7000925000492,交银理财稳享慧选14个月封闭式23号私行尊享理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),300000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/07/24,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.288840,2025-05-16 18:10:05.288842
251,1000045917,Z7000925000496,交银理财稳享灵动慧利14个月封闭式203号理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),1-3年(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/07/29,01,03,01,2025-05-16 18:09:37,2025-05-16 18:10:05.373102,2025-05-16 18:10:05.373105
159,1000047144,Z7000925000535,交银理财稳享灵动慧利4个月封闭式86号理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),3-6个月(含),1000000,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/21,2025/09/16,01,03,01,2025-05-16 18:09:25,2025-05-16 18:10:05.307596,2025-05-16 18:10:05.307599
67,1000048666,Z7000925000567,交银理财稳享慧选日开6号（90天持有期）理财产品,交银理财有限责任公司,Z70009,二级(中低),02,固定收益类,01,人民币(CNY),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2099/12/30,03,03,01,2025-05-16 18:09:18,2025-05-16 15:56:39.103486,2025-05-16 18:10:05.240091
